        FltTime          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL         Ascent
         1075.0         565.62          -8.48          31.00           14.4            255         4552.9            229
         1076.0         565.31          -8.50          30.23           14.5            255         4557.1            232
         1077.0         564.99          -8.54          30.53           14.6            255         4561.5            235
         1078.0         564.69          -8.55          29.90           14.7            256         4565.7            238
         1079.0         564.40          -8.61          29.86           14.7            256         4569.7            241
         1080.0         564.10          -8.67          31.08           14.8            256         4573.6            244
         1081.0         563.80          -8.71          31.08           14.8            256         4577.8            245
         1082.0         563.49          -8.76          31.62           14.9            256         4582.0            246
         1083.0         563.16          -8.81          31.24           15.0            256         4586.6            245
         1084.0         562.83          -8.85          31.15           15.1            257         4591.2            245
         1085.0         562.49          -8.87          31.03           15.2            257         4595.8            242
         1086.0         562.16          -8.92          30.88           15.3            257         4600.4            239
         1087.0         561.84          -8.97          31.01           15.3            257         4604.8            238
         1088.0         561.52          -9.01          31.67           15.4            257         4609.2            237
         1089.0         561.20          -9.04          32.16           15.5            257         4613.6            237
         1090.0         560.91          -9.08          32.69           15.6            257         4617.6            239
         1091.0         560.65          -9.12          32.13           15.6            257         4621.1            241
         1092.0         560.41          -9.16          32.42           15.7            257         4624.5            242
         1093.0         560.19          -9.19          31.73           15.8            257         4627.5            241
         1094.0         559.97          -9.20          31.72           15.9            257         4630.5            241
         1095.0         559.76          -9.25          31.71           16.0            257         4633.5            241
         1096.0         559.53          -9.29          31.74           16.1            257         4636.7            239
         1097.0         559.25          -9.33          31.18           16.1            257         4640.5            240
         1098.0         558.96          -9.35          31.70           16.2            257         4644.5            241
         1099.0         558.67          -9.38          31.67           16.3            256         4648.5            242
         1100.0         558.34          -9.42          31.79           16.4            256         4653.1            244
         1101.0         557.98          -9.43          32.05           16.4            256         4658.1            247
         1102.0         557.66          -9.48          31.99           16.5            256         4662.5            249
         1103.0         557.35          -9.55          32.98           16.5            256         4666.9            252
         1104.0         557.02          -9.60          33.12           16.5            256         4671.4            253
         1105.0         556.70          -9.65          33.12           16.5            256         4675.8            255
         1106.0         556.41          -9.65          32.40           16.6            256         4679.8            256
         1107.0         556.07          -9.67          32.49           16.6            256         4684.6            256
         1108.0         555.72          -9.70          32.06           16.7            256         4689.4            254
         1109.0         555.38          -9.74          32.07           16.7            256         4694.2            254
         1110.0         555.05          -9.77          32.21           16.7            256         4698.8            252
         1111.0         554.72          -9.83          32.35           16.8            256         4703.4            249
         1112.0         554.43          -9.90          32.51           16.8            255         4707.4            248
         1113.0         554.14          -9.95          32.79           16.8            255         4711.4            249
         1114.0         553.90          -9.99          32.52           16.9            255         4714.8            248
         1115.0         553.64         -10.02          32.76           16.9            255         4718.4            247
         1116.0         553.38         -10.05          33.17           16.9            255         4721.9            248
         1117.0         553.12         -10.10          33.13           16.9            255         4725.5            246
         1118.0         552.88         -10.15          33.44           16.9            255         4728.9            244
         1119.0         552.59         -10.19          33.30           16.9            255         4732.9            241
         1120.0         552.31         -10.20          33.01           16.9            255         4736.9            241
         1121.0         552.02         -10.24          32.42           17.0            255         4740.9            239
         1122.0         551.72         -10.28          32.86           17.0            255         4745.1            239
         1123.0         551.39         -10.30          32.28           17.0            255         4749.7            241
         1124.0         551.08         -10.34          32.24           17.0            255         4754.1            244
         1125.0         550.79         -10.38          32.80           17.0            255         4758.1            246
         1126.0         550.49         -10.43          33.06           17.0            255         4762.3            251
         1127.0         550.19         -10.47          33.35           17.0            255         4766.5            256
         1128.0         549.91         -10.51          33.08           17.0            255         4770.4            260
         1129.0         549.62         -10.55          33.34           17.0            255         4774.4            263
         1130.0         549.31         -10.60          33.17           16.9            255         4778.8            265
         1131.0         549.02         -10.64          33.57           16.9            255         4782.8            266
         1132.0         548.74         -10.69          33.87           16.9            255         4786.8            268
         1133.0         548.41         -10.72          33.72           16.9            255         4791.4            268
         1134.0         548.10         -10.75          33.41           17.0            255         4795.8            268
         1135.0         547.78         -10.79          32.97           17.0            255         4800.2            271
         1136.0         547.41         -10.83          33.70           17.0            254         4805.4            272
         1137.0         547.04         -10.87          33.54           17.0            254         4810.6            272
         1138.0         546.70         -10.92          33.96           17.0            254         4815.3            271
         1139.0         546.35         -10.98          34.42           16.9            254         4820.3            269
         1140.0         546.01         -11.02          34.43           16.9            254         4825.1            266
         1141.0         545.70         -11.07          34.38           16.9            254         4829.5            264
         1142.0         545.37         -11.11          34.24           17.0            254         4834.1            260
         1143.0         545.04         -11.16          34.53           17.0            254         4838.7            256
         1144.0         544.72         -11.20          34.24           17.0            254         4843.3            251
         1145.0         544.38         -11.25          33.78           17.1            254         4848.1            248
         1146.0         544.04         -11.28          33.92           17.1            254         4852.9            242
         1147.0         543.76         -11.33          34.22           17.1            254         4856.8            236
         1148.0         543.50         -11.38          34.73           17.1            254         4860.5            231
         1149.0         543.25         -11.42          35.44           17.1            254         4863.9            226
         1150.0         543.01         -11.45          35.59           17.1            254         4867.4            221
         1151.0         542.77         -11.49          35.52           17.1            254         4870.7            217
         1152.0         542.58         -11.52          35.25           17.1            254         4873.4            214
         1153.0         542.37         -11.54          34.89           17.2            254         4876.4            210
         1154.0         542.16         -11.57          35.03           17.2            254         4879.4            207
         1155.0         541.93         -11.60          34.29           17.2            254         4882.6            203
         1156.0         541.71         -11.62          33.62           17.2            254         4885.8            200
         1157.0         541.48         -11.63          32.22           17.2            254         4889.0            199
         1158.0         541.25         -11.64          31.92           17.2            254         4892.2            199
         1159.0         541.03         -11.67          32.23           17.2            254         4895.4            199
         1160.0         540.80         -11.71          33.63           17.2            254         4898.6            199
         1161.0         540.58         -11.73          33.61           17.2            254         4901.8            201
         1162.0         540.34         -11.76          33.84           17.2            253         4905.2            206
         1163.0         540.10         -11.77          34.72           17.2            253         4908.6            212
         1164.0         539.84         -11.81          34.67           17.2            253         4912.1            217
         1165.0         539.59         -11.84          35.24           17.2            253         4915.7            221
         1166.0         539.34         -11.86          34.97           17.2            253         4919.3            224
         1167.0         539.08         -11.90          35.99           17.2            253         4922.9            226
         1168.0         538.83         -11.95          36.73           17.3            253         4926.5            228
         1169.0         538.58         -11.99          37.63           17.3            253         4930.1            232
         1170.0         538.33         -12.02          37.23           17.3            253         4933.7            235
         1171.0         538.05         -12.05          37.30           17.3            253         4937.7            239
         1172.0         537.74         -12.09          37.36           17.3            253         4942.1            244
         1173.0         537.40         -12.13          37.31           17.3            253         4946.9            249
         1174.0         537.08         -12.17          37.61           17.3            253         4951.5            253
         1175.0         536.75         -12.22          37.13           17.3            253         4956.0            257
         1176.0         536.45         -12.26          36.19           17.2            253         4960.4            260
         1177.0         536.18         -12.28          35.69           17.2            253         4964.2            263
         1178.0         535.91         -12.30          35.67           17.3            253         4968.0            267
         1179.0         535.61         -12.34          35.51           17.3            253         4972.4            271
         1180.0         535.31         -12.38          36.02           17.3            253         4976.6            275
         1181.0         534.99         -12.42          35.35           17.2            253         4981.2            278
         1182.0         534.63         -12.45          35.31           17.2            253         4986.4            280
         1183.0         534.28         -12.49          36.25           17.2            253         4991.4            280
         1184.0         533.94         -12.55          36.86           17.2            253         4996.2            280
         1185.0         533.59         -12.60          37.67           17.2            253         5001.2            280
         1186.0         533.26         -12.65          37.84           17.2            253         5005.9            280
         1187.0         532.94         -12.70          37.17           17.2            253         5010.5            281
         1188.0         532.60         -12.74          37.12           17.2            253         5015.3            281
         1189.0         532.27         -12.78          36.92           17.2            253         5020.1            280
         1190.0         531.92         -12.85          37.40           17.2            253         5025.1            280
         1191.0         531.57         -12.90          37.91           17.2            253         5030.1            280
         1192.0         531.23         -12.94          37.07           17.2            253         5035.1            278
         1193.0         530.88         -12.99          37.39           17.2            253         5040.1            279
         1194.0         530.56         -13.04          37.02           17.2            253         5044.7            281
         1195.0         530.24         -13.09          37.33           17.2            253         5049.2            283
         1196.0         529.93         -13.14          37.78           17.2            253         5053.6            286
         1197.0         529.64         -13.16          37.73           17.3            253         5057.8            290
         1198.0         529.38         -13.21          38.36           17.3            253         5061.6            293
         1199.0         529.10         -13.26          38.37           17.3            254         5065.6            296
         1200.0         528.81         -13.33          38.51           17.3            254         5069.8            299
         1201.0         528.50         -13.36          38.81           17.3            254         5074.2            301
         1202.0         528.17         -13.42          39.24           17.4            254         5079.0            302
         1203.0         527.81         -13.52          41.21           17.4            254         5084.2            304
         1204.0         527.42         -13.60          42.15           17.4            254         5089.8            306
         1205.0         527.04         -13.68          42.64           17.4            255         5095.3            307
         1206.0         526.64         -13.74          42.75           17.4            255         5101.1            308
         1207.0         526.23         -13.76          39.57           17.4            255         5106.9            310
         1208.0         525.82         -13.76          38.34           17.4            255         5112.9            311
         1209.0         525.42         -13.80          39.02           17.3            255         5118.7            313
         1210.0         525.02         -13.87          39.97           17.3            255         5124.5            316
         1211.0         524.63         -13.93          41.15           17.3            255         5130.1            317
         1212.0         524.25         -14.03          42.28           17.3            256         5135.7            318
         1213.0         523.87         -14.09          44.08           17.3            256         5141.0            317
         1214.0         523.50         -14.17          42.15           17.2            256         5146.4            313
         1215.0         523.16         -14.20          42.62           17.2            256         5151.4            307
         1216.0         522.83         -14.24          40.83           17.2            256         5156.2            301
         1217.0         522.51         -14.28          41.51           17.1            256         5160.8            295
         1218.0         522.21         -14.34          42.88           17.0            256         5165.2            289
         1219.0         521.89         -14.39          43.55           17.0            257         5169.8            285
         1220.0         521.55         -14.46          45.31           17.0            257         5174.8            282
         1221.0         521.21         -14.54          47.36           16.9            257         5179.8            279
         1222.0         520.86         -14.61          47.20           16.9            257         5184.8            274
         1223.0         520.53         -14.65          45.72           16.9            257         5189.5            271
         1224.0         520.25         -14.68          44.20           16.8            257         5193.7            268
         1225.0         520.00         -14.70          44.16           16.8            257         5197.3            266
         1226.0         519.74         -14.73          45.67           16.8            257         5201.1            265
         1227.0         519.46         -14.80          48.61           16.7            257         5205.1            266
         1228.0         519.19         -14.85          52.97           16.7            257         5209.1            269
         1229.0         518.89         -14.91          56.65           16.6            257         5213.5            270
         1230.0         518.56         -14.96          58.95           16.6            257         5218.3            271
         1231.0         518.25         -14.96          60.15           16.5            257         5222.9            272
         1232.0         517.97         -14.97          60.99           16.5            257         5226.9            274
         1233.0         517.69         -14.96          60.57           16.5            257         5231.0            276
         1234.0         517.39         -14.96          60.38           16.5            257         5235.4            279
         1235.0         517.09         -14.99          59.14           16.5            257         5239.8            283
         1236.0         516.77         -15.00          59.33           16.4            257         5244.4            285
         1237.0         516.43         -15.06          60.13           16.4            257         5249.4            286
         1238.0         516.08         -15.08          60.05           16.4            257         5254.6            287
         1239.0         515.74         -15.12          59.45           16.3            257         5259.6            289
         1240.0         515.38         -15.16          60.04           16.3            257         5264.8            290
         1241.0         515.02         -15.19          59.50           16.3            257         5270.2            291
         1242.0         514.63         -15.24          59.38           16.2            257         5275.7            295
         1243.0         514.25         -15.29          59.76           16.2            257         5281.3            298
         1244.0         513.90         -15.37          59.34           16.2            257         5286.5            301
         1245.0         513.58         -15.46          60.51           16.1            257         5291.3            305
         1246.0         513.26         -15.53          60.53           16.1            257         5295.9            308
         1247.0         512.96         -15.61          60.98           16.0            257         5300.3            309
         1248.0         512.67         -15.66          60.49           16.0            257         5304.7            309
         1249.0         512.33         -15.75          58.94           16.0            257         5309.7            310
         1250.0         511.99         -15.81          60.22           16.0            257         5314.7            310
         1251.0         511.65         -15.89          61.16           15.9            258         5319.6            310
         1252.0         511.30         -15.94          62.46           15.9            258         5324.8            310
         1253.0         510.93         -15.96          63.28           15.9            258         5330.2            311
         1254.0         510.57         -16.02          64.11           15.9            258         5335.6            313
         1255.0         510.19         -16.09          64.07           15.9            258         5341.2            316
         1256.0         509.81         -16.17          64.15           16.0            258         5346.8            319
         1257.0         509.45         -16.23          64.31           16.0            258         5352.2            323
         1258.0         509.09         -16.24          65.40           16.1            258         5357.4            325
         1259.0         508.74         -16.23          67.49           16.1            258         5362.6            326
         1260.0         508.39         -16.24          67.20           16.2            258         5367.7            328
         1261.0         508.03         -16.27          66.46           16.2            259         5373.1            329
         1262.0         507.65         -16.35          65.24           16.3            259         5378.7            330
         1263.0         507.25         -16.41          63.73           16.3            259         5384.7            330
         1264.0         506.84         -16.43          63.05           16.3            259         5390.7            331
         1265.0         506.45         -16.47          62.39           16.3            259         5396.5            329
         1266.0         506.08         -16.52          61.87           16.3            260         5402.1            327
         1267.0         505.70         -16.51          64.24           16.4            260         5407.6            326
         1268.0         505.35         -16.45          66.60           16.5            260         5412.8            326
         1269.0         505.01         -16.43          67.46           16.5            261         5418.0            326
         1270.0         504.63         -16.48          68.98           16.6            261         5423.6            329
         1271.0         504.26         -16.49          70.24           16.6            261         5429.2            330
         1272.0         503.89         -16.48          71.85           16.7            262         5434.6            331
         1273.0         503.53         -16.45          73.08           16.7            262         5440.0            331
         1274.0         503.16         -16.45          73.97           16.7            262         5445.6            329
         1275.0         502.83         -16.39          75.71           16.8            263         5450.6            328
         1276.0         502.49         -16.32          77.58           16.8            263         5455.5            328
         1277.0         502.16         -16.25          79.25           16.9            263         5460.5            328
         1278.0         501.81         -16.20          80.27           16.9            263         5465.7            329
         1279.0         501.45         -16.20          79.44           17.0            264         5471.1            331
         1280.0         501.06         -16.22          81.36           17.1            264         5477.1            332
         1281.0         500.67         -16.13          81.59           17.2            264         5482.9            333
         1282.0         500.27         -16.03          82.84           17.3            265         5488.9            335
         1283.0         499.88         -16.00          81.04           17.3            265         5494.8            337
         1284.0         499.52         -16.02          80.94           17.4            265         5500.2            338
         1285.0         499.17         -15.88          81.26           17.5            265         5505.4            343
         1286.0         498.80         -15.69          82.10           17.6            265         5511.0            346
         1287.0         498.44         -15.56          81.60           17.7            265         5516.6            349
         1288.0         498.07         -15.50          81.57           17.8            265         5522.2            350
         1289.0         497.69         -15.47          81.13           17.9            266         5528.0            351
         1290.0         497.29         -15.47          79.80           18.0            266         5534.0            349
         1291.0         496.90         -15.49          77.63           18.1            266         5539.9            349
         1292.0         496.50         -15.52          76.44           18.3            266         5545.9            350
         1293.0         496.11         -15.55          75.89           18.4            266         5551.9            351
         1294.0         495.70         -15.60          76.24           18.5            266         5558.1            354
         1295.0         495.28         -15.64          76.64           18.6            266         5564.5            358
         1296.0         494.88         -15.69          76.34           18.7            266         5570.7            359
         1297.0         494.50         -15.73          76.06           18.8            266         5576.5            361
         1298.0         494.12         -15.74          75.89           18.9            266         5582.2            362
         1299.0         493.75         -15.74          76.64           19.0            266         5587.8            362
         1300.0         493.40         -15.73          76.92           19.1            266         5593.2            363
         1301.0         493.02         -15.71          77.25           19.3            266         5599.0            364
         1302.0         492.62         -15.72          77.06           19.5            267         5605.2            364
         1303.0         492.20         -15.74          76.85           19.6            267         5611.6            364
         1304.0         491.78         -15.76          76.92           19.8            267         5618.0            364
         1305.0         491.37         -15.77          77.76           19.9            267         5624.3            362
         1306.0         490.97         -15.79          78.22           20.0            267         5630.5            362
         1307.0         490.58         -15.80          78.75           20.2            267         5636.5            362
         1308.0         490.19         -15.82          78.42           20.3            267         5642.5            362
         1309.0         489.80         -15.85          78.74           20.4            267         5648.5            362
         1310.0         489.40         -15.87          77.58           20.6            267         5654.7            362
         1311.0         488.99         -15.88          77.86           20.7            267         5660.9            360
         1312.0         488.59         -15.91          77.76           20.9            267         5667.0            357
         1313.0         488.21         -15.94          78.10           21.0            267         5673.0            355
         1314.0         487.82         -15.98          78.66           21.2            267         5679.0            353
         1315.0         487.43         -16.01          79.62           21.3            267         5685.0            350
         1316.0         487.04         -16.02          79.98           21.5            267         5691.0            349
         1317.0         486.66         -16.06          79.52           21.6            267         5697.0            350
         1318.0         486.30         -16.09          80.10           21.8            267         5702.6            350
         1319.0         485.94         -16.11          80.25           21.9            267         5708.1            349
         1320.0         485.59         -16.11          81.29           22.0            267         5713.5            349
         1321.0         485.25         -16.09          82.32           22.2            267         5718.7            349
         1322.0         484.92         -16.02          81.75           22.3            267         5723.9            348
         1323.0         484.56         -16.00          80.40           22.4            267         5729.5            348
         1324.0         484.19         -16.02          80.24           22.5            267         5735.3            347
         1325.0         483.83         -16.01          81.47           22.6            267         5740.9            344
         1326.0         483.46         -15.99          82.29           22.8            267         5746.7            342
         1327.0         483.06         -15.96          83.23           22.9            267         5752.8            339
         1328.0         482.68         -15.92          82.39           23.0            267         5758.8            337
         1329.0         482.31         -15.92          80.79           23.1            267         5764.6            337
         1330.0         481.91         -15.96          79.99           23.2            267         5770.8            337
         1331.0         481.53         -15.95          80.38           23.3            267         5776.8            338
         1332.0         481.15         -15.96          81.65           23.4            267         5782.8            340
         1333.0         480.77         -16.00          81.50           23.5            267         5788.8            340
         1334.0         480.41         -16.05          81.62           23.6            267         5794.3            340
         1335.0         480.08         -16.05          80.22           23.7            267         5799.5            341
         1336.0         479.75         -16.01          80.38           23.8            267         5804.7            341
         1337.0         479.43         -16.00          81.97           23.9            267         5809.7            339
         1338.0         479.11         -16.02          81.09           24.0            267         5814.7            339
         1339.0         478.77         -16.06          81.54           24.1            267         5820.1            341
         1340.0         478.43         -16.10          81.38           24.1            267         5825.5            341
         1341.0         478.07         -16.12          80.69           24.2            266         5831.1            342
         1342.0         477.71         -16.16          80.06           24.2            266         5836.8            343
         1343.0         477.34         -16.20          81.36           24.3            266         5842.6            343
         1344.0         476.99         -16.23          81.68           24.4            266         5848.2            344
         1345.0         476.61         -16.26          81.77           24.4            266         5854.2            346
         1346.0         476.24         -16.28          82.82           24.5            265         5860.0            347
         1347.0         475.89         -16.30          83.35           24.6            265         5865.6            350
         1348.0         475.51         -16.31          83.03           24.6            265         5871.6            353
         1349.0         475.11         -16.34          82.18           24.7            265         5877.9            355
         1350.0         474.72         -16.37          82.26           24.7            265         5884.1            356
         1351.0         474.31         -16.40          82.67           24.8            265         5890.5            358
         1352.0         473.91         -16.40          83.91           24.8            264         5896.9            358
         1353.0         473.53         -16.43          83.80           24.9            264         5902.9            359
         1354.0         473.17         -16.46          84.45           24.9            264         5908.7            360
         1355.0         472.81         -16.48          84.46           25.0            264         5914.4            361
         1356.0         472.44         -16.51          82.99           25.0            264         5920.2            362
         1357.0         472.08         -16.52          83.40           25.1            263         5926.0            364
         1358.0         471.70         -16.57          84.17           25.1            263         5932.0            365
         1359.0         471.33         -16.61          84.40           25.2            263         5938.0            365
         1360.0         470.95         -16.62          84.72           25.2            263         5944.0            365
         1361.0         470.58         -16.64          83.95           25.3            263         5950.0            364
         1362.0         470.20         -16.64          84.42           25.3            263         5955.9            364
         1363.0         469.83         -16.68          85.27           25.4            263         5961.9            365
         1364.0         469.45         -16.72          85.48           25.5            262         5967.9            366
         1365.0         469.07         -16.75          85.04           25.5            262         5974.1            367
         1366.0         468.67         -16.78          84.13           25.6            262         5980.5            368
         1367.0         468.28         -16.83          84.43           25.7            262         5986.7            369
         1368.0         467.90         -16.87          86.09           25.8            262         5992.9            370
         1369.0         467.50         -16.92          86.36           25.9            261         5999.2            370
         1370.0         467.12         -16.97          85.73           26.0            261         6005.4            371
         1371.0         466.74         -16.99          84.47           26.1            261         6011.4            371
         1372.0         466.35         -17.00          84.16           26.2            261         6017.8            371
         1373.0         465.95         -17.00          85.10           26.3            261         6024.2            371
         1374.0         465.57         -17.03          85.61           26.4            261         6030.4            370
         1375.0         465.18         -17.06          84.70           26.5            261         6036.5            369
         1376.0         464.80         -17.11          84.24           26.6            261         6042.7            368
         1377.0         464.43         -17.15          84.39           26.7            261         6048.7            368
         1378.0         464.05         -17.20          85.80           26.8            261         6054.9            368
         1379.0         463.66         -17.25          86.80           26.9            260         6061.1            369
         1380.0         463.28         -17.29          86.11           27.0            260         6067.3            370
         1381.0         462.91         -17.31          84.97           27.1            260         6073.3            371
         1382.0         462.53         -17.31          85.10           27.2            260         6079.4            372
         1383.0         462.17         -17.33          85.46           27.3            260         6085.2            373
         1384.0         461.82         -17.38          86.21           27.4            260         6091.0            373
         1385.0         461.46         -17.41          85.66           27.5            260         6096.8            373
         1386.0         461.08         -17.42          84.56           27.6            260         6103.0            373
         1387.0         460.71         -17.47          85.19           27.7            260         6109.0            371
         1388.0         460.32         -17.50          85.53           27.7            260         6115.4            369
         1389.0         459.92         -17.55          85.29           27.8            260         6121.9            367
         1390.0         459.52         -17.60          84.77           27.9            260         6128.3            365
         1391.0         459.13         -17.65          85.32           28.0            260         6134.7            365
         1392.0         458.72         -17.68          85.33           28.1            260         6141.5            364
         1393.0         458.31         -17.72          85.48           28.2            260         6148.1            365
         1394.0         457.93         -17.76          84.03           28.3            260         6154.3            366
         1395.0         457.54         -17.81          83.60           28.4            260         6160.6            367
         1396.0         457.18         -17.84          83.77           28.5            260         6166.6            367
         1397.0         456.84         -17.87          84.29           28.6            260         6172.2            367
         1398.0         456.51         -17.92          84.18           28.7            260         6177.6            366
         1399.0         456.17         -17.95          84.15           28.7            260         6183.2            364
         1400.0         455.83         -17.99          82.97           28.8            261         6188.8            362
         1401.0         455.47         -18.02          83.19           28.9            261         6194.6            361
         1402.0         455.12         -18.06          83.49           28.9            261         6200.3            358
         1403.0         454.75         -18.09          84.28           29.0            261         6206.5            355
         1404.0         454.37         -18.13          83.44           29.0            261         6212.7            353
         1405.0         453.99         -18.14          82.27           29.1            261         6218.9            352
         1406.0         453.63         -18.16          83.24           29.2            261         6224.9            351
         1407.0         453.25         -18.18          82.77           29.2            261         6231.1            352
         1408.0         452.89         -18.21          83.55           29.2            261         6237.0            353
         1409.0         452.54         -18.25          82.80           29.3            261         6242.8            355
         1410.0         452.19         -18.30          81.66           29.3            261         6248.6            356
         1411.0         451.83         -18.34          82.93           29.3            261         6254.6            356
         1412.0         451.48         -18.38          82.85           29.3            261         6260.4            356
         1413.0         451.14         -18.42          83.79           29.3            261         6266.0            355
         1414.0         450.79         -18.46          83.25           29.4            261         6271.8            354
         1415.0         450.44         -18.49          82.21           29.4            261         6277.5            353
         1416.0         450.09         -18.54          82.29           29.4            262         6283.3            353
         1417.0         449.74         -18.58          83.06           29.4            262         6289.1            354
         1418.0         449.38         -18.62          83.32           29.4            262         6295.1            356
         1419.0         449.02         -18.66          83.66           29.4            262         6301.1            358
         1420.0         448.66         -18.70          83.37           29.4            262         6307.1            361
         1421.0         448.30         -18.74          82.61           29.4            262         6313.0            363
         1422.0         447.95         -18.77          82.27           29.4            262         6318.8            364
         1423.0         447.61         -18.80          83.08           29.3            262         6324.6            365
         1424.0         447.26         -18.85          83.26           29.3            262         6330.4            366
         1425.0         446.91         -18.88          82.78           29.3            262         6336.2            366
         1426.0         446.55         -18.92          81.82           29.3            262         6342.2            366
         1427.0         446.16         -18.96          82.20           29.3            262         6348.8            367
         1428.0         445.76         -19.01          83.01           29.3            262         6355.3            367
         1429.0         445.37         -19.06          83.38           29.3            263         6361.9            369
         1430.0         444.97         -19.11          83.09           29.3            263         6368.7            373
         1431.0         444.57         -19.16          82.36           29.3            263         6375.3            376
         1432.0         444.21         -19.21          83.03           29.2            263         6381.3            379
         1433.0         443.86         -19.26          83.50           29.2            263         6387.3            380
         1434.0         443.49         -19.30          84.31           29.2            263         6393.4            379
         1435.0         443.14         -19.34          84.29           29.2            263         6399.2            379
         1436.0         442.80         -19.38          83.92           29.2            263         6405.0            379
         1437.0         442.44         -19.43          83.02           29.1            263         6411.0            377
         1438.0         442.07         -19.46          83.36           29.1            263         6417.2            377
         1439.0         441.68         -19.50          83.74           29.1            263         6423.8            376
         1440.0         441.26         -19.55          83.29           29.1            263         6430.9            373
         1441.0         440.84         -19.59          82.27           29.1            263         6437.9            371
         1442.0         440.44         -19.64          81.60           29.1            263         6444.7            370
         1443.0         440.07         -19.68          82.14           29.1            263         6450.9            370
         1444.0         439.74         -19.72          83.10           29.1            263         6456.5            369
         1445.0         439.40         -19.76          82.50           29.1            263         6462.3            370
         1446.0         439.05         -19.79          81.47           29.0            263         6468.2            371
