        FltTime          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL         Ascent
              s            hPa             °C              %            m/s              °              m          m/min
------------------------------------------------------------------------------------------------------------------------
         2279.0         305.26         -41.30          32.90           18.8            244         9082.9            282
         2280.0         305.03         -41.35          33.10           18.8            245         9087.9            280
         2281.0         304.81         -41.38          32.84           18.8            245         9092.9            279
         2282.0         304.59         -41.42          32.57           18.8            245         9097.9            277
         2283.0         304.38         -41.47          32.81           18.8            245         9102.4            277
         2284.0         304.17         -41.51          32.54           18.8            245         9107.2            275
         2285.0         303.95         -41.56          32.49           18.8            245         9112.0            274
         2286.0         303.76         -41.60          32.49           18.8            245         9116.4            273
         2287.0         303.56         -41.65          32.04           18.8            245         9120.8            272
         2288.0         303.36         -41.69          31.97           18.8            246         9125.2            270
         2289.0         303.18         -41.72          31.99           18.8            246         9129.3            269
         2290.0         302.99         -41.75          31.92           18.8            246         9133.5            268
         2291.0         302.79         -41.77          31.64           18.8            246         9137.9            268
         2292.0         302.61         -41.79          31.24           18.9            246         9142.1            267
         2293.0         302.41         -41.81          31.47           18.9            246         9146.5            267
         2294.0         302.22         -41.83          31.16           18.9            246         9150.7            267
         2295.0         302.04         -41.87          31.07           18.9            246         9154.9            266
         2296.0         301.85         -41.90          30.98           18.9            246         9159.0            268
         2297.0         301.65         -41.93          30.66           18.9            246         9163.4            268
         2298.0         301.46         -41.96          30.56           18.9            246         9167.8            269
         2299.0         301.25         -41.99          30.23           18.9            247         9172.4            271
         2300.0         301.05         -42.02          30.12           18.9            247         9177.0            273
         2301.0         300.84         -42.05          30.12           19.0            247         9181.8            274
         2302.0         300.62         -42.09          29.41           19.0            247         9186.5            275
         2303.0         300.42         -42.13          29.63           19.0            247         9191.1            276
         2304.0         300.21         -42.17          29.37           19.0            247         9195.9            278
         2305.0         300.00         -42.21          29.00           19.0            247         9200.5            278
         2306.0         299.79         -42.25          28.63           19.0            247         9205.3            280
         2307.0         299.59         -42.29          28.51           19.1            247         9209.9            279
         2308.0         299.38         -42.33          28.44           19.1            247         9214.6            279
         2309.0         299.17         -42.36          28.65           19.1            247         9219.2            278
         2310.0         298.95         -42.40          27.94           19.1            247         9224.2            277
         2311.0         298.75         -42.44          27.86           19.1            247         9228.8            275
         2312.0         298.54         -42.49          28.06           19.1            247         9233.6            274
         2313.0         298.34         -42.52          27.66           19.1            247         9238.2            273
         2314.0         298.13         -42.56          27.58           19.2            247         9243.0            272
         2315.0         297.93         -42.60          27.46           19.2            247         9247.3            271
         2316.0         297.73         -42.64          27.38           19.2            247         9251.9            269
         2317.0         297.55         -42.68          27.30           19.2            247         9256.1            268
         2318.0         297.35         -42.71          27.17           19.2            247         9260.5            266
         2319.0         297.17         -42.75          27.04           19.2            247         9264.7            265
         2320.0         296.98         -42.78          26.96           19.2            247         9268.9            262
         2321.0         296.80         -42.82          26.54           19.2            247         9273.0            261
         2322.0         296.61         -42.86          26.66           19.2            247         9277.4            260
         2323.0         296.41         -42.90          26.50           19.2            247         9281.8            259
         2324.0         296.22         -42.94          26.07           19.2            247         9286.2            258
         2325.0         296.03         -42.98          26.27           19.2            247         9290.6            258
         2326.0         295.84         -43.02          25.83           19.2            247         9294.8            257
         2327.0         295.66         -43.06          25.47           19.3            247         9299.0            258
         2328.0         295.48         -43.10          25.49           19.3            247         9302.9            258
         2329.0         295.30         -43.14          25.13           19.3            247         9307.1            258
         2330.0         295.12         -43.18          25.33           19.3            247         9311.3            258
         2331.0         294.93         -43.23          25.15           19.3            247         9315.5            258
         2332.0         294.74         -43.27          25.26           19.3            247         9319.9            258
         2333.0         294.55         -43.31          25.38           19.3            247         9324.3            257
         2334.0         294.36         -43.35          25.11           19.3            247         9328.6            256
         2335.0         294.17         -43.39          25.23           19.3            247         9333.0            256
         2336.0         293.97         -43.43          25.36           19.3            247         9337.4            256
         2337.0         293.78         -43.48          25.51           19.3            247         9341.8            256
         2338.0         293.59         -43.52          25.51           19.3            247         9346.2            257
         2339.0         293.41         -43.56          25.27           19.3            247         9350.4            257
         2340.0         293.23         -43.61          25.52           19.3            247         9354.6            257
         2341.0         293.04         -43.64          25.41           19.3            247         9358.7            257
         2342.0         292.86         -43.68          25.67           19.3            247         9363.0            256
         2343.0         292.67         -43.72          25.94           19.3            247         9367.3            256
         2344.0         292.49         -43.76          25.87           19.4            247         9371.4            255
         2345.0         292.31         -43.81          26.19           19.4            247         9375.6            254
         2346.0         292.12         -43.85          26.52           19.4            247         9379.9            254
         2347.0         291.94         -43.88          26.46           19.4            247         9384.1            255
         2348.0         291.76         -43.92          26.81           19.4            247         9388.2            254
         2349.0         291.58         -43.96          27.16           19.4            248         9392.4            254
         2350.0         291.40         -44.00          27.12           19.4            248         9396.6            255
         2351.0         291.21         -44.04          27.09           19.4            248         9400.8            256
         2352.0         291.03         -44.07          27.46           19.4            248         9405.0            256
         2353.0         290.85         -44.11          27.84           19.5            248         9409.2            255
         2354.0         290.67         -44.15          27.82           19.5            248         9413.4            256
         2355.0         290.49         -44.19          28.22           19.5            248         9417.5            256
         2356.0         290.30         -44.23          28.21           19.5            248         9421.9            256
         2357.0         290.10         -44.26          28.58           19.5            248         9426.4            256
         2358.0         289.92         -44.30          28.57           19.5            248         9430.6            257
         2359.0         289.74         -44.33          29.01           19.6            248         9434.9            257
         2360.0         289.54         -44.37          29.31           19.6            248         9439.3            257
         2361.0         289.36         -44.41          29.61           19.6            248         9443.6            257
         2362.0         289.17         -44.45          29.93           19.7            248         9447.9            258
         2363.0         288.99         -44.48          29.95           19.7            248         9452.2            258
         2364.0         288.81         -44.52          30.27           19.7            248         9456.4            258
         2365.0         288.62         -44.56          30.44           19.7            248         9460.7            258
         2366.0         288.44         -44.60          30.62           19.7            248         9465.0            258
         2367.0         288.25         -44.63          31.13           19.7            248         9469.2            257
         2368.0         288.07         -44.67          31.33           19.7            248         9473.5            258
         2369.0         287.89         -44.71          31.86           19.7            249         9477.8            258
         2370.0         287.70         -44.75          32.07           19.7            249         9482.0            257
         2371.0         287.52         -44.78          32.63           19.7            249         9486.3            257
         2372.0         287.34         -44.82          32.87           19.7            249         9490.6            256
         2373.0         287.15         -44.86          32.92           19.7            249         9494.8            255
         2374.0         286.97         -44.90          33.36           19.7            249         9499.1            254
         2375.0         286.79         -44.93          33.41           19.7            249         9503.4            253
         2376.0         286.60         -44.97          33.46           19.7            249         9507.6            253
         2377.0         286.42         -45.01          33.89           19.7            249         9511.9            253
         2378.0         286.24         -45.05          34.28           19.7            249         9516.2            253
         2379.0         286.05         -45.08          34.30           19.7            249         9520.4            253
         2380.0         285.87         -45.12          34.71           19.7            249         9524.7            253
         2381.0         285.69         -45.16          34.73           19.7            250         9529.0            253
         2382.0         285.53         -45.19          34.76           19.7            250         9532.8            253
         2383.0         285.35         -45.23          34.79           19.7            250         9537.0            253
         2384.0         285.18         -45.27          35.20           19.7            250         9540.9            252
         2385.0         285.01         -45.31          35.62           19.7            250         9544.9            252
         2386.0         284.83         -45.35          35.66           19.7            250         9549.1            251
         2387.0         284.65         -45.39          35.70           19.7            250         9553.2            250
         2388.0         284.47         -45.43          36.13           19.7            250         9557.4            250
         2389.0         284.28         -45.47          36.18           19.7            250         9561.8            249
         2390.0         284.11         -45.51          36.22           19.8            250         9566.0            249
         2391.0         283.92         -45.55          36.66           19.8            250         9570.4            249
         2392.0         283.74         -45.59          36.71           19.8            250         9574.6            251
         2393.0         283.56         -45.64          36.99           19.8            250         9578.8            251
         2394.0         283.39         -45.68          37.42           19.8            251         9582.7            251
         2395.0         283.21         -45.72          37.86           19.8            251         9586.9            252
         2396.0         283.05         -45.75          38.32           19.8            251         9590.9            252
         2397.0         282.88         -45.79          38.42           19.8            251         9594.9            252
         2398.0         282.70         -45.83          38.88           19.9            251         9599.1            251
         2399.0         282.52         -45.86          38.89           19.9            251         9603.3            251
         2400.0         282.34         -45.89          39.42           19.9            251         9607.5            251
         2401.0         282.17         -45.92          39.96           19.9            251         9611.6            251
         2402.0         281.98         -45.96          39.99           19.9            251         9616.0            251
         2403.0         281.80         -46.00          40.54           19.9            251         9620.2            252
         2404.0         281.62         -46.04          40.20           19.9            251         9624.4            253
         2405.0         281.45         -46.08          41.13           19.9            251         9628.6            253
         2406.0         281.27         -46.12          40.80           20.0            251         9632.8            252
         2407.0         281.09         -46.16          41.37           20.0            251         9636.9            251
         2408.0         280.92         -46.20          41.95           20.0            251         9640.9            250
         2409.0         280.75         -46.24          41.62           20.0            251         9645.1            248
         2410.0         280.57         -46.27          42.20           20.0            251         9649.3            247
         2411.0         280.39         -46.31          42.62           20.1            251         9653.7            247
         2412.0         280.21         -46.35          43.20           20.1            251         9657.9            246
         2413.0         280.02         -46.40          42.87           20.1            251         9662.5            246
         2414.0         279.84         -46.44          42.96           20.1            251         9666.6            246
         2415.0         279.66         -46.48          43.54           20.1            251         9670.8            246
         2416.0         279.50         -46.52          43.64           20.1            251         9674.6            246
         2417.0         279.34         -46.55          43.81           20.2            251         9678.4            245
         2418.0         279.19         -46.59          44.41           20.2            251         9682.0            245
         2419.0         279.03         -46.63          45.01           20.2            251         9685.8            244
         2420.0         278.87         -46.67          44.69           20.2            251         9689.6            244
         2421.0         278.71         -46.70          44.79           20.3            251         9693.5            242
         2422.0         278.53         -46.74          44.97           20.3            251         9697.7            242
         2423.0         278.35         -46.77          45.59           20.3            250         9701.9            240
         2424.0         278.18         -46.81          45.69           20.3            250         9706.1            239
         2425.0         278.00         -46.84          45.88           20.4            250         9710.3            239
         2426.0         277.83         -46.87          46.51           20.4            250         9714.5            239
         2427.0         277.66         -46.91          46.63           20.4            250         9718.5            239
         2428.0         277.49         -46.94          46.83           20.4            250         9722.4            241
         2429.0         277.33         -46.97          46.68           20.4            250         9726.2            242
         2430.0         277.17         -47.01          46.92           20.4            250         9730.2            243
         2431.0         277.00         -47.05          47.01           20.5            250         9734.2            244
         2432.0         276.83         -47.08          46.69           20.5            250         9738.2            245
         2433.0         276.67         -47.12          46.77           20.5            250         9742.2            246
         2434.0         276.50         -47.16          47.41           20.5            250         9746.1            247
         2435.0         276.33         -47.20          47.09           20.5            250         9750.1            247
         2436.0         276.17         -47.23          46.76           20.5            249         9754.1            248
         2437.0         276.01         -47.27          46.83           20.5            249         9757.9            248
         2438.0         275.84         -47.31          46.48           20.5            249         9761.9            248
         2439.0         275.67         -47.34          46.13           20.5            249         9766.1            250
         2440.0         275.49         -47.38          45.76           20.5            249         9770.3            250
         2441.0         275.32         -47.42          46.38           20.5            249         9774.4            250
         2442.0         275.12         -47.45          45.43           20.5            249         9779.2            250
         2443.0         274.94         -47.49          46.05           20.6            249         9783.6            250
         2444.0         274.76         -47.54          45.67           20.6            248         9788.0            250
         2445.0         274.57         -47.58          45.27           20.6            248         9792.4            250
         2446.0         274.39         -47.62          45.44           20.5            248         9796.8            250
         2447.0         274.23         -47.66          45.59           20.5            248         9800.7            251
         2448.0         274.05         -47.70          45.19           20.5            248         9804.9            251
         2449.0         273.88         -47.73          45.25           20.5            247         9809.1            251
         2450.0         273.71         -47.77          44.85           20.5            247         9813.1            251
         2451.0         273.55         -47.81          45.45           20.5            247         9817.1            251
         2452.0         273.38         -47.85          44.57           20.5            247         9821.1            250
         2453.0         273.22         -47.89          44.15           20.5            246         9825.1            252
         2454.0         273.05         -47.93          43.71           20.5            246         9829.0            254
         2455.0         272.89         -47.97          44.30           20.4            246         9833.0            256
         2456.0         272.71         -48.00          43.86           20.4            246         9837.2            258
         2457.0         272.55         -48.03          43.42           20.4            245         9841.2            261
         2458.0         272.38         -48.07          43.53           20.4            245         9845.2            265
         2459.0         272.21         -48.10          43.07           20.4            245         9849.4            270
         2460.0         272.04         -48.14          43.59           20.4            245         9853.6            276
         2461.0         271.87         -48.17          43.14           20.3            245         9857.7            283
         2462.0         271.68         -48.21          42.67           20.3            244         9862.3            290
         2463.0         271.47         -48.26          43.23           20.3            244         9867.3            297
         2464.0         271.27         -48.30          42.75           20.3            244         9872.3            304
         2465.0         271.05         -48.35          42.27           20.3            244         9877.5            312
         2466.0         270.85         -48.40          42.38           20.3            244         9882.4            319
         2467.0         270.64         -48.45          42.33           20.3            243         9887.4            325
         2468.0         270.42         -48.49          42.44           20.3            243         9892.8            329
         2469.0         270.18         -48.53          42.55           20.3            243         9898.8            330
         2470.0         269.93         -48.58          42.50           20.3            243         9904.8            330
         2471.0         269.67         -48.63          42.61           20.3            243         9911.1            330
         2472.0         269.41         -48.68          42.10           20.3            242         9917.5            329
         2473.0         269.15         -48.71          42.04           20.3            242         9923.7            326
         2474.0         268.89         -48.75          42.14           20.3            242         9930.1            323
         2475.0         268.62         -48.80          42.55           20.3            242         9936.6            319
         2476.0         268.36         -48.86          42.63           20.3            242         9943.0            316
         2477.0         268.12         -48.94          42.15           20.3            242         9949.0            313
         2478.0         267.90         -49.00          42.22           20.3            242         9954.4            309
         2479.0         267.71         -49.05          42.80           20.3            241         9959.0            304
         2480.0         267.54         -49.10          42.88           20.3            241         9963.1            298
         2481.0         267.37         -49.15          42.39           20.3            241         9967.3            292
         2482.0         267.20         -49.18          42.97           20.3            241         9971.5            286
         2483.0         267.03         -49.22          42.99           20.3            241         9975.7            281
         2484.0         266.87         -49.26          43.07           20.3            241         9979.7            278
         2485.0         266.71         -49.30          43.15           20.3            241         9983.5            275
         2486.0         266.56         -49.35          43.16           20.3            241         9987.3            275
         2487.0         266.40         -49.39          43.24           20.3            241         9991.2            275
         2488.0         266.23         -49.43          43.33           20.3            241         9995.4            276
         2489.0         266.06         -49.47          43.34           20.3            241         9999.6            277
         2490.0         265.89         -49.52          43.22           20.3            241        10003.8            279
         2491.0         265.72         -49.56          43.18           20.3            241        10008.0            279
         2492.0         265.54         -49.61          43.90           20.3            241        10012.4            279
         2493.0         265.35         -49.66          44.49           20.3            241        10016.9            278
         2494.0         265.13         -49.70          44.61           20.3            241        10022.3            279
         2495.0         264.90         -49.76          44.59           20.3            241        10028.1            280
         2496.0         264.65         -49.81          45.19           20.3            240        10034.3            281
         2497.0         264.41         -49.87          45.32           20.3            240        10040.3            281
         2498.0         264.17         -49.93          45.45           20.3            240        10046.0            283
         2499.0         263.97         -49.99          46.07           20.3            240        10051.0            285
         2500.0         263.78         -50.04          45.56           20.3            240        10055.8            289
         2501.0         263.61         -50.09          46.18           20.3            240        10060.0            293
         2502.0         263.44         -50.13          46.16           20.3            240        10064.2            298
         2503.0         263.28         -50.17          46.80           20.3            240        10068.2            301
         2504.0         263.11         -50.21          46.91           20.3            240        10072.3            302
         2505.0         262.95         -50.25          46.42           20.3            240        10076.3            302
         2506.0         262.78         -50.30          47.06           20.3            239        10080.5            300
         2507.0         262.62         -50.34          47.17           20.3            239        10084.7            299
         2508.0         262.43         -50.38          47.82           20.3            239        10089.3            301
         2509.0         262.23         -50.42          47.88           20.3            239        10094.3            305
         2510.0         262.01         -50.47          48.00           20.3            239        10099.6            311
         2511.0         261.79         -50.52          48.67           20.3            239        10105.2            319
         2512.0         261.55         -50.58          48.18           20.3            238        10111.2            326
         2513.0         261.32         -50.63          48.30           20.3            238        10117.0            334
         2514.0         261.09         -50.68          49.23           20.3            238        10122.5            340
         2515.0         260.86         -50.73          48.24           20.3            238        10128.3            346
         2516.0         260.64         -50.79          48.89           20.3            237        10133.9            352
         2517.0         260.41         -50.85          48.40           20.3            237        10139.7            358
         2518.0         260.15         -50.90          49.06           20.3            237        10146.1            362
         2519.0         259.90         -50.95          49.21           20.4            237        10152.4            367
         2520.0         259.64         -51.00          49.88           20.4            236        10159.0            370
         2521.0         259.37         -51.06          49.91           20.4            236        10165.8            371
         2522.0         259.10         -51.12          50.07           20.4            236        10172.4            370
         2523.0         258.84         -51.19          50.23           20.4            236        10178.9            368
         2524.0         258.59         -51.25          50.25           20.4            236        10185.1            365
         2525.0         258.35         -51.31          50.28           20.4            235        10191.3            360
         2526.0         258.10         -51.38          50.20           20.4            235        10197.5            356
         2527.0         257.86         -51.44          50.89           20.4            235        10203.6            353
         2528.0         257.62         -51.49          51.58           20.4            235        10209.6            349
         2529.0         257.36         -51.55          51.10           20.4            234        10216.2            347
         2530.0         257.11         -51.61          51.23           20.4            234        10222.6            346
         2531.0         256.87         -51.68          51.93           20.4            234        10228.5            344
         2532.0         256.65         -51.74          52.01           20.5            234        10234.1            341
         2533.0         256.45         -51.79          52.14           20.5            234        10239.1            338
         2534.0         256.27         -51.84          52.85           20.5            233        10243.7            335
         2535.0         256.11         -51.88          51.78           20.5            233        10247.9            331
         2536.0         255.94         -51.92          53.07           20.5            233        10252.1            328
         2537.0         255.75         -51.96          52.57           20.5            233        10256.8            326
         2538.0         255.55         -52.01          53.29           20.5            233        10262.0            323
         2539.0         255.32         -52.06          53.37           20.6            232        10267.8            319
         2540.0         255.08         -52.12          53.45           20.6            232        10273.8            316
         2541.0         254.84         -52.18          53.01           20.6            232        10280.0            313
         2542.0         254.61         -52.25          53.98           20.6            232        10285.7            310
         2543.0         254.39         -52.30          53.49           20.6            232        10291.3            309
         2544.0         254.20         -52.36          54.21           20.6            232        10296.3            310
         2545.0         254.00         -52.41          54.25           20.6            232        10301.3            311
         2546.0         253.80         -52.46          54.44           20.6            232        10306.4            313
         2547.0         253.59         -52.51          53.93           20.6            232        10311.8            313
         2548.0         253.38         -52.56          54.66           20.6            231        10317.0            311
         2549.0         253.18         -52.60          55.40           20.6            231        10322.2            309
         2550.0         252.98         -52.65          54.89           20.6            231        10327.4            307
         2551.0         252.78         -52.69          55.08           20.6            231        10332.3            303
         2552.0         252.60         -52.74          55.12           20.6            232        10336.9            301
         2553.0         252.41         -52.78          55.16           20.6            232        10341.7            300
         2554.0         252.23         -52.82          55.04           20.6            232        10346.5            300
         2555.0         252.05         -52.87          55.78           20.6            232        10351.1            300
         2556.0         251.86         -52.91          55.86           20.6            232        10355.9            299
         2557.0         251.67         -52.95          56.01           20.6            232        10360.6            298
         2558.0         251.49         -52.99          56.16           20.6            232        10365.4            299
         2559.0         251.29         -53.03          56.24           20.6            232        10370.4            301
         2560.0         251.09         -53.07          56.33           20.6            232        10375.6            303
         2561.0         250.90         -53.12          57.15           20.6            232        10380.6            305
         2562.0         250.70         -53.17          57.24           20.6            232        10385.7            310
         2563.0         250.49         -53.21          58.01           20.6            232        10390.9            315
         2564.0         250.30         -53.25          57.49           20.6            232        10395.9            321
         2565.0         250.11         -53.30          58.26           20.6            232        10400.9            329
         2566.0         249.91         -53.34          57.74           20.6            232        10405.9            339
         2567.0         249.72         -53.38          57.83           20.6            232        10410.8            349
         2568.0         249.50         -53.43          58.25           20.6            232        10416.4            358
         2569.0         249.28         -53.47          59.01           20.6            232        10422.2            365
         2570.0         249.06         -53.52          58.51           20.5            232        10428.0            370
         2571.0         248.83         -53.58          58.56           20.5            232        10433.8            374
         2572.0         248.59         -53.65          58.77           20.4            232        10439.9            376
         2573.0         248.35         -53.69          58.82           20.4            232        10446.3            374
         2574.0         248.08         -53.75          58.30           20.4            232        10453.1            373
         2575.0         247.80         -53.81          59.07           20.3            231        10460.5            371
         2576.0         247.49         -53.88          59.85           20.3            231        10468.4            368
         2577.0         247.18         -53.96          59.34           20.3            231        10476.6            366
         2578.0         246.88         -54.03          59.39           20.2            231        10484.4            362
         2579.0         246.60         -54.10          59.59           20.2            231        10491.7            358
         2580.0         246.33         -54.17          59.65           20.1            231        10498.5            355
         2581.0         246.09         -54.23          60.59           20.1            231        10504.9            352
         2582.0         245.88         -54.29          59.91           20.0            231        10510.5            347
         2583.0         245.69         -54.34          60.32           20.0            231        10515.2            344
         2584.0         245.52         -54.39          60.48           20.0            231        10519.8            339
         2585.0         245.35         -54.43          59.95           19.9            231        10524.2            333
         2586.0         245.20         -54.48          60.04           19.9            231        10528.2            325
         2587.0         245.04         -54.52          59.50           19.9            231        10532.4            316
         2588.0         244.87         -54.55          60.97           19.9            231        10536.8            307
         2589.0         244.70         -54.60          60.44           19.8            230        10541.1            299
         2590.0         244.53         -54.63          59.89           19.8            230        10545.7            292
         2591.0         244.34         -54.67          60.67           19.8            230        10550.5            286
         2592.0         244.16         -54.71          59.49           19.8            230        10555.3            283
         2593.0         243.96         -54.75          59.56           19.7            230        10560.5            281
         2594.0         243.76         -54.79          59.71           19.7            230        10565.6            281
         2595.0         243.56         -54.84          60.48           19.7            230        10571.0            280
         2596.0         243.36         -54.90          59.92           19.7            229        10576.2            282
         2597.0         243.16         -54.94          59.35           19.7            229        10581.4            283
         2598.0         242.98         -54.99          59.49           19.7            229        10586.2            283
         2599.0         242.80         -55.03          60.26           19.7            229        10590.9            284
         2600.0         242.63         -55.08          59.68           19.7            229        10595.5            284
         2601.0         242.46         -55.12          59.10           19.7            228        10599.9            284
         2602.0         242.29         -55.17          59.86           19.7            228        10604.3            284
         2603.0         242.13         -55.21          59.27           19.7            228        10608.7            283
         2604.0         241.96         -55.25          58.67           19.7            228        10613.1            283
         2605.0         241.80         -55.29          58.80           19.8            228        10617.2            282
         2606.0         241.63         -55.33          59.56           19.8            228        10621.8            281
         2607.0         241.46         -55.36          58.95           19.9            228        10626.2            281
         2608.0         241.29         -55.40          58.97           19.9            228        10630.8            282
         2609.0         241.12         -55.43          59.10           20.0            228        10635.4            282
         2610.0         240.94         -55.47          58.48           20.1            228        10640.0            283
         2611.0         240.76         -55.51          57.85           20.1            227        10644.7            283
         2612.0         240.58         -55.54          57.97           20.2            227        10649.5            284
         2613.0         240.39         -55.58          57.33           20.3            227        10654.5            286
         2614.0         240.21         -55.61          57.98           20.4            227        10659.5            288
         2615.0         240.01         -55.64          57.93           20.5            227        10664.7            290
         2616.0         239.82         -55.66          58.08           20.5            227        10669.6            292
         2617.0         239.63         -55.67          57.44           20.6            227        10674.8            293
         2618.0         239.44         -55.67          57.39           20.7            227        10679.8            294
         2619.0         239.26         -55.67          57.53           20.8            227        10684.6            295
         2620.0         239.08         -55.67          56.88           20.9            227        10689.4            296
         2621.0         238.91         -55.69          57.02           21.0            227        10693.9            295
         2622.0         238.73         -55.72          56.35           21.0            226        10698.7            295
         2623.0         238.54         -55.75          57.08           21.1            226        10703.7            293
         2624.0         238.36         -55.76          57.01           21.2            226        10708.7            291
         2625.0         238.17         -55.76          56.35           21.3            226        10713.7            289
         2626.0         237.98         -55.77          56.47           21.3            226        10718.8            287
         2627.0         237.80         -55.79          55.79           21.4            226        10723.6            285
         2628.0         237.62         -55.81          55.91           21.5            226        10728.4            283
         2629.0         237.43         -55.84          55.22           21.5            226        10733.4            281
         2630.0         237.25         -55.84          55.33           21.6            225        10738.2            280
         2631.0         237.08         -55.84          54.63           21.6            225        10742.7            278
         2632.0         236.91         -55.85          53.92           21.7            225        10747.3            277
         2633.0         236.75         -55.87          53.72           21.7            225        10751.7            274
         2634.0         236.59         -55.90          53.15           21.8            225        10756.1            271
         2635.0         236.42         -55.94          53.22           21.9            225        10760.5            268
         2636.0         236.25         -55.98          52.52           21.9            225        10765.1            264
         2637.0         236.09         -56.02          51.93           21.9            224        10769.4            262
         2638.0         235.93         -56.07          51.22           22.0            224        10773.8            260
         2639.0         235.77         -56.11          51.27           22.0            224        10778.0            259
         2640.0         235.62         -56.14          50.67           22.0            224        10782.2            257
         2641.0         235.46         -56.16          49.95           22.1            224        10786.4            257
         2642.0         235.31         -56.19          50.10           22.1            224        10790.6            256
         2643.0         235.16         -56.22          48.71           22.1            223        10794.5            257
         2644.0         235.01         -56.26          48.74           22.1            223        10798.5            257
         2645.0         234.86         -56.29          47.34           22.1            223        10802.5            257
         2646.0         234.72         -56.33          47.36           22.1            223        10806.5            257
         2647.0         234.56         -56.37          46.72           22.1            223        10810.7            256
         2648.0         234.41         -56.40          46.73           22.1            223        10814.9            256
         2649.0         234.25         -56.44          45.31           22.1            223        10819.2            256
         2650.0         234.08         -56.47          44.64           22.1            222        10823.6            255
